[control]player_id,Time_Index,playerScore,playerKillCount,playerSpeedX,playerSpeedY,playerSpeedZ,playerDeltaDistance,playerDeltaRotation,playerHealth,playerHealing,playerDamaged,playerShooting,playerReloading,playerProjectileCount,playerProjectileDistance,reticleDeltaDistance,playerCrouching,playerSprinting,playerAimAtEnemy,visibleBotCount,botSpeedX,botSpeedY,botSpeedZ,botDeltaDistance, botDeltaRotation ,botHealth,botDamaged,botShooting,botProjectileCount,botProjectilePlayerDistance,botAimAtPlayer,playerDeath,playerTriesShootOnReload,Cluster,[output]arousal
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0272433833333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360340833333333,0.0,0.0,0.0,1.0192308333333333,0.0525,0.0028125,0.0221875,0.001252525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2694300518134715
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1,0.0,0.0,0.003305809090909,-20.0,-0.3787736363636363,0.0069316636363636,0.0053904545454545,1.0,0.0,0.0,0.1258740909090909,0.0,0.037296009090909,0.553710909090909,0.0387803,0.0,0.0,0.0227272727272727,1.377621818181818,0.7412454545454547,0.0,0.1770302727272727,0.0160437727272727,0.6293717045454545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2354634427173287
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2,5.0,0.0833333333333333,1.4363490833333332,-20.0,-2.0116913333333333,0.1045875583333333,0.0559172308333333,1.0,0.0,0.0,0.2064392583333333,0.1025640833333333,1.2109552499999998,13.105679166666668,0.0728666333333333,0.0,0.0,0.602823175,1.1223291666666666,0.1309795183333333,0.000185185,0.0828774441666666,0.0138652966666666,0.1158935416666666,0.55213675,0.0090811916666666,0.4009971666666667,1.203768333333333,10.425380833333334,0.0,0.0,0.0,3.0,0.2538860103626943
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,3,20.0,0.0,-0.270091427272727,-20.0,0.4416564545454546,0.0809134181818181,0.7481774818181819,1.0,0.0,0.0,0.0,0.2484848181818182,0.1818181818181818,2.292772727272727,0.6583151818181818,0.3896103636363637,0.0,0.0604395454545454,0.4155845454545454,1.4301487272727271,0.0448181818181818,0.654025818181818,0.0373385545454545,3.02482356,0.5454545454545454,0.0,0.041958,0.0349649999999999,0.9754,0.0,0.0,0.0,3.0,0.3229706390328152
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,4,34.487183333333334,0.0833333333333333,1.4782275000000002,-20.0,-3.170495416666667,0.1432285583333333,1.04617375,1.0,0.0,0.0,0.1730768333333333,0.0,0.5389957500000001,5.589393333333334,0.6831658333333333,0.0,0.5064102583333333,0.1837606666666666,0.5495725833333334,0.2512446666666666,0.0018055583333333,0.5791183333333333,0.0285570333333333,0.2231395833333333,0.625,0.0138888833333333,0.75,0.8105758333333334,8.062559166666666,0.0608974416666666,0.0,0.0,3.0,0.3471502590673575
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,5,51.616163636363645,0.0909090909090909,2.627084363636364,-20.0,1.5963717272727274,0.0751353181818181,2.104476181818182,1.0,0.0,0.0,0.6125222727272728,0.3397129090909091,0.1371063636363636,1.510268181818182,0.894796181818182,0.5369015454545454,0.0320855454545454,0.3049984545454545,0.3817587272727273,0.2678768181818182,0.0412293636363636,0.2731451818181818,0.0186662818181818,0.5200054545454545,0.3272727272727273,0.0113636363636363,0.1647727272727272,0.0785123636363636,0.4780154545454545,0.0,0.0,0.0,3.0,0.3782383419689119
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,6,60.0,0.0,-1.628994025,-20.0,-1.7506264166666667,0.099863825,1.50830118,1.0,0.0,0.0,1.0,0.0231481666666666,0.0,0.0,0.672577875,0.3571428333333333,0.1190475833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3390903857225101
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,7,71.2987,0.1818181818181818,-0.1174410000000001,-20.0,-3.707762727272727,0.0926757272727272,0.6247222454545457,1.0,0.0,0.0,0.7331210909090909,0.0,0.9810860909090908,6.160714545454545,0.5197087272727272,0.0,0.0,0.3761405454545454,1.597401818181818,0.8333092727272725,0.0046993,0.682922909090909,0.0410429545454545,0.8299053636363638,0.6503053636363637,0.0345182545454545,0.4651116363636364,1.1389335181818183,11.411268181818183,0.0,0.0,0.0,3.0,0.3523316062176166
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,8,106.20366666666666,0.0833333333333333,-0.1307796666666666,-20.0,-1.8286125,0.0784937333333333,1.4703309249999998,1.0,0.0,0.0,0.7303240833333334,0.328125,0.2634256666666666,3.909271666666666,0.7454005416666667,0.2329860833333333,0.1176470833333333,0.3308143333333334,0.5450231666666666,1.5382316666666664,0.0559415833333333,0.9385629166666668,0.0312025425,1.590988165,0.15,0.0,0.0,0.0,0.0,0.0104166666666666,0.0,0.0,3.0,0.3937823834196891
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,9,120.0,0.0,2.92239,-20.0,-1.4509536363636362,0.1563672727272727,2.21819020909091,1.0,0.0,0.0,0.0,0.3592171818181818,0.0,0.0,0.7129009090909089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4041450777202072
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,10,120.0,0.0,-1.9041405833333327,-20.0,-0.6910937500000003,0.1127815890083333,1.5827723333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8256536666666666,0.0,0.6545139166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3419689119170984
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,11,120.0,0.0,-7.5967691666666655,-20.0,3.747271025,0.1693550833333333,0.7180552135833335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238859166666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3160621761658031
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,12,124.15581818181818,0.0909090909090909,-2.077853163636364,-20.6987,-3.0313828181818185,0.094932,0.6824320999999999,0.9603896363636364,0.0,0.0129870181818181,0.3506493272727273,0.0519480909090909,0.6428582727272727,6.025052727272728,0.3888867909090909,0.0,0.096590909090909,0.1953046545454545,0.6842532727272727,0.0142657272727272,0.0100699272727272,0.0686013636363636,0.019841839090909,0.23412,0.389011,0.0134865181818181,0.4265734545454546,0.3853144545454546,3.5366581818181824,0.1384615636363636,0.0,0.0,3.0,0.3678756476683938
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,13,142.5,0.0833333333333333,-0.19723475,-24.116,-2.201388333333333,0.1504001,1.2476084750000005,0.7100000000000001,0.0,0.0055555583333333,0.1047453333333333,0.2944444166666666,0.2678244166666667,2.2550666666666666,0.7090104166666666,0.828125,0.9666666666666668,0.0,0.3192131666666666,0.00030303,0.0,0.0110605833333333,0.0014813583333333,0.0786651666666666,0.2494754999999999,0.0,0.08712125,0.15821675,1.82463,0.0,0.0,0.0,3.0,0.4145077720207254
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,14,170.202,0.0909090909090909,-2.558116318181818,-20.0,4.722928181818182,0.1374418999999999,1.042797818181818,0.762713909090909,0.7636363636363637,0.0,0.7483044545454546,0.2299465454545454,1.238023090909091,6.87470909090909,0.485578,0.6898395454545455,0.6898395454545455,0.0686868181818181,0.3613275454545455,0.1434047272727272,0.001060609090909,0.5737836363636363,0.0211975909090909,1.9402818181818184,0.2387878181818182,0.0212121545454545,0.3476387272727272,0.5486822727272728,5.838094545454546,0.0502164545454545,0.0,0.0,3.0,0.4248704663212435
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,15,180.0,0.0,1.4173394166666669,-20.0,2.2203374250000003,0.0904832,1.4144181599999996,0.91243625,1.0,0.0,0.9537036666666668,0.125,0.0592105,0.7597333333333333,0.5799739916666667,0.0,0.2758285,0.1225633333333333,0.2268518333333333,0.3740741666666667,0.0060648166666666,0.175,0.0047015666666666,0.314876475,0.212963,0.0092592499999999,0.0448718333333333,0.0448718333333333,0.4469258333333333,0.0441595,0.0,0.0,3.0,0.4119170984455959
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,16,199.13872727272727,0.0909090909090909,-0.2866909090909088,-20.0,-1.9231271818181817,0.1016942363636363,1.7922801818181815,1.0,0.2525252727272727,0.0,0.0879850909090909,0.3623737272727272,0.1233386363636363,0.99907,0.7077692727272727,0.0,0.3575757272727273,0.047846909090909,0.0430621818181818,0.5553536363636363,0.0149494545454545,0.2236363636363636,0.0074740545454545,0.0416640909090909,0.0181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3523316062176166
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,17,200.0,0.0,1.1127583333333335,-20.0,-0.3003566666666664,0.13929255,1.93372225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589768333333333,0.0,0.7990195833333334,0.0,0.0694444166666666,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3298791018998273
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,18,200.0,0.0,1.926792141666667,-20.0,0.5101294166666664,0.0871849,0.6973912833333333,1.0,0.0,0.0,0.251668,0.3039215833333333,0.8294868833333333,9.163894166666667,0.3470778333333333,0.0,0.287037,0.0376157499999999,0.065087125,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2868582195007065
