[control]player_id,Time_Index,playerScore,playerHasCollisions,playerIsCollidingAbove,playerIsCollidingBelow,playerIsCollidingLeft,playerIsCollidingRight,playerIsFalling,playerIsGrounded,playerIsJumping,playerSpeedX,playerSpeedY,playerDeltaDistance,playerHealth,playerDamaged,playerPointPickup,playerPowerPickup,playerHasPowerup,playerKillCount,visibleBotCount,botHasCollisions,botIsCollidingBelow,botIsCollidingLeft,botIsCollidingRight,botIsFalling,botIsGrounded,botSpeedX,botSpeedY,botDeltaDistance,botHealth,botPlayerDistance,pickUpsVisible,pickUpPlayerDisctance,playerDeath,Cluster,[output]arousal
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1326333333333333,0.0,0.0009547666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09375
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1,0.0,0.4420744166666666,0.0131172833333333,0.4136353333333333,0.0,0.0302027749999999,0.342317025,0.4136353333333333,0.49785055,8.226012083333332,7.359205333333333,0.1152808416666666,1.0,0.0,0.0,0.0,0.0,0.0,0.1011905,0.0138889166666666,0.0138889166666666,0.0,0.0,0.0347221916666666,0.0138889166666666,0.4291033333333333,0.3472258333333333,3.534632808333334,0.1666666666666666,2.675158333333333,0.0798610833333333,0.2449641666666666,0.0,1.0,0.25
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2,0.0757575833333333,0.432639,0.0297860416666666,0.4028529416666666,0.0,0.0,0.345798,0.4028529416666666,0.6148616666666668,6.749736041666666,7.908813333333335,0.1323910583333333,1.0,0.0,0.0833333333333333,0.0833333333333333,0.003787875,0.0833333333333333,0.7051415,0.66222225,0.66222225,0.0093434333333333,0.0,0.08777775,0.66222225,4.145223333333333,0.18235175,1.3744830083333337,0.745098,5.979426666666668,1.73215375,6.220276666666668,0.0,1.0,0.46875
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,3,20.0,0.4426200545454545,0.0197210272727272,0.4228990000000001,0.0,0.0,0.3416346363636364,0.4228990000000001,0.4847530909090909,6.639830009090909,7.104021363636363,0.1060199818181818,1.0,0.0,0.0,0.0,1.0,0.0,0.0174825454545454,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.5445563636363636,0.0,0.0062236454545454,0.0909090909090909,1.739172727272727,1.9623802727272728,7.767139090909091,0.0,1.0,0.625
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,4,20.0,0.2046913333333333,0.0,0.2046913333333333,0.0,0.0,0.3236454166666667,0.2046913333333333,0.80506175,7.150082749999999,10.00372,0.1428185666666666,1.0,0.0,0.0,0.0,1.0,0.0833333333333333,0.9165324166666666,0.8041666666666666,0.8041666666666666,0.0,0.0066666666666666,0.0708333333333333,0.8041666666666666,5.197329166666666,0.1899024166666666,0.5109326166666667,0.9166666666666666,12.028486666666666,0.8172841666666667,4.804960833333333,0.0,1.0,0.625
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,5,20.0,0.1252097999999999,0.0,0.1252097999999999,0.0,0.0,0.4502696666666666,0.1252097999999999,0.414809,8.532546666666667,9.245704166666666,0.13890285,1.0,0.0,0.0,0.0,1.0,0.1666666666666666,0.86586225,0.51496825,0.51496825,0.004086925,0.0,0.0349382583333333,0.51496825,3.269708333333333,0.1020335,0.6211602083333333,0.5811403333333334,4.7178450000000005,0.0,0.0,0.0,1.0,0.78125
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,6,20.0,0.4560040833333333,0.0,0.4560040833333333,0.0,0.0,0.2533580833333334,0.4560040833333333,0.4996353333333332,6.959426566666665,7.591594166666666,0.1246013833333333,1.0,0.003787875,0.0,0.0,0.8181818333333334,0.0,1.2886905,0.4543133333333333,0.4543133333333333,0.0,0.0,0.2956866666666667,0.4543133333333333,4.2520925,1.9624894166666664,1.1904600916666666,0.75,6.597625833333335,1.0939415833333332,9.982758333333337,0.0,1.0,0.7375
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,7,21.03896363636364,0.3050745454545455,0.006734009090909,0.2983405454545454,0.0,0.0,0.3140322727272727,0.2983405454545454,0.7082731818181819,6.340425454545454,7.878395454545455,0.1135637454545454,1.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.5888383636363637,0.1435500454545454,0.1374415454545454,0.0019762818181818,0.0041322272727272,0.3171039090909091,0.1374415454545454,1.9017154545454544,3.0198822727272727,0.0437290818181818,0.4545454545454545,3.574414545454546,2.6803936363636365,8.228707272727274,0.0,1.0,0.625
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,8,57.35483333333334,0.4388083333333333,0.014242425,0.395345125,0.0,0.0330086666666666,0.2987058333333333,0.395345125,0.61446425,7.824692500000001,8.654365,0.1312787166666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.0833333333333333,0.8968042500000001,0.65,0.65,0.0,0.0,0.0166666666666666,0.65,3.7301625,0.0384799166666666,1.389231166666666,0.6666666666666666,6.2966075,1.5478500000000002,4.982904166666667,0.0,1.0,0.4375
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,9,81.52619166666666,0.29216925,0.0096428583333333,0.2825263333333333,0.0,0.0,0.3277404166666667,0.2825263333333333,0.73058875,7.279830416666667,9.147055833333336,0.1281676249999999,1.0,0.0,0.25,0.0833333333333333,0.5029761916666667,0.0,0.6455451666666666,0.4002380833333334,0.39690475,0.0033333333333333,0.0,0.4364285833333333,0.39690475,4.223071666666667,2.741870066666667,0.8839248583333332,0.8333333333333334,10.397829166666666,1.6403338333333335,9.019906666666666,0.0,1.0,0.3125
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,10,110.0,0.4522153333333333,0.019865425,0.3926673583333333,0.0396824999999999,0.0,0.3825862583333333,0.3926673583333333,0.527555175,6.799996116666667,8.129265833333333,0.1313287333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.6821085833333334,0.940474,0.940474,0.0,0.0,0.0386864166666666,0.940474,5.634479166666668,0.0939211083333333,0.9722317416666668,1.0,10.82411,2.395605833333333,5.562092499999999,0.0,1.0,0.3125
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,11,117.0833,0.46019755,0.016,0.4396521,0.00454545,0.0,0.26974017,0.4396521,0.5393624100000001,4.17506918,7.817334,0.11513975,1.0,0.0047619,0.1,0.0,0.8523809999999999,0.0,2.46882,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0672229,1.0,7.092884,2.9212320000000003,5.673216000000001,0.0,1.0,0.3485576923076923
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,12,127.20383333333332,0.2305829999999999,0.0,0.1943510833333333,0.0362319166666666,0.0,0.3698761666666666,0.1943510833333333,0.7076745833333332,7.133188916666668,8.696024166666666,0.1235857,1.0,0.0,0.25,0.0,0.0,0.0833333333333333,1.2220116666666667,0.75,0.75,0.0,0.0,0.0,0.75,4.5,0.0,0.0494121749999999,0.7481884166666667,8.174860833333334,2.308084166666667,8.343923333333331,0.0,1.0,0.125
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,13,151.84783333333334,0.3777755833333334,0.0069444416666666,0.3708311083333334,0.0,0.0,0.3336594166666667,0.3708311083333334,0.456000275,8.563865,7.815619000000002,0.1384482833333333,1.0,0.0,0.0833333333333333,0.0,0.0,0.0,1.7449275,0.9019324166666666,0.9019324166666666,0.0,0.0,0.0491093333333333,0.9019324166666666,5.82042,0.22162,0.3601885916666667,1.0,8.875729166666664,0.8152174166666667,5.888998333333334,0.0,1.0,0.25
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,14,160.0,0.3000551818181818,0.0132626,0.2693100454545454,0.0,0.020979,0.3665375454545455,0.2693100454545454,0.599419090909091,4.7771296,9.987331818181817,0.1162756545454545,1.0,0.0,0.0,0.0,0.0,0.0,0.1563636363636363,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.1818181818181818,1.0909090909090908,0.0,0.0111113909090909,0.1818181818181818,2.132390909090909,1.166144181818182,2.871852727272727,0.0,1.0,0.25
