[control]player_id,Time_Index,playerScore,playerHasCollisions,playerIsCollidingAbove,playerIsCollidingBelow,playerIsCollidingLeft,playerIsCollidingRight,playerIsFalling,playerIsGrounded,playerIsJumping,playerSpeedX,playerSpeedY,playerDeltaDistance,playerHealth,playerDamaged,playerPointPickup,playerPowerPickup,playerHasPowerup,playerKillCount,visibleBotCount,botHasCollisions,botIsCollidingBelow,botIsCollidingLeft,botIsCollidingRight,botIsFalling,botIsGrounded,botSpeedX,botSpeedY,botDeltaDistance,botHealth,botPlayerDistance,pickUpsVisible,pickUpPlayerDisctance,playerDeath,Cluster,[output]arousal
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.01326333333333333,0.0,0.18213654872437918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09375
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.023809523809523808,0.0,0.4420744166666666,0.016091025534868512,0.4136353333333333,0.0,0.03162169858879312,0.342317025,0.4136353333333333,0.49785055,0.8226012083333333,0.25832528344183997,0.202939643352769,1.0,0.0,0.0,0.0,0.0,0.0,0.02471880606640283,0.0138889166666666,0.0138889166666666,0.0,0.0,0.0347221916666666,0.0138889166666666,0.0715172222222222,0.04330978829841283,0.4516314066018803,0.1666666666666666,0.1325521738921531,0.015314316417779998,0.01071509284856119,0.0,1.0,0.25
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.047619047619047616,0.0001724362160755455,0.432639,0.036538660091532484,0.4028529416666666,0.0,0.0,0.345798,0.4028529416666666,0.6148616666666668,0.6749736041666666,0.2776178070162019,0.2060530665716534,1.0,0.0,0.18333333333333326,0.5,0.003787875,0.3333333333333332,0.17225190099735047,0.66222225,0.66222225,0.11212119999999966,0.0,0.08777775,0.66222225,0.6908705555555554,0.02274489663550889,0.17562211637385633,0.745098,0.29627629640440384,0.332161166672681,0.27208404777735007,0.0,1.0,0.46875
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.07142857142857142,0.045523156491628386,0.4426200545454545,0.02419186544617032,0.4228990000000001,0.0,0.0,0.3416346363636364,0.4228990000000001,0.4847530909090909,0.663983000909091,0.2493677305110638,0.20125451120974489,1.0,0.0,0.0,0.0,1.0,0.0,0.0042706346014495435,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.09075939393939393,0.0,0.000795215204306638,0.0909090909090909,0.08617475941571484,0.3763098517348964,0.3397460847407482,0.0,1.0,0.625
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.09523809523809523,0.045523156491628386,0.2046913333333333,0.0,0.2046913333333333,0.0,0.0,0.3236454166666667,0.2046913333333333,0.80506175,0.715008275,0.35115392048753863,0.2079504853590705,1.0,0.0,0.0,0.0,1.0,0.3333333333333332,0.2238904547477762,0.8041666666666666,0.8041666666666666,0.0,0.08148148148148068,0.0708333333333333,0.8041666666666666,0.8662215277777776,0.023686698032328576,0.06528350435720416,0.9166666666666666,0.5960028744589367,0.15672399883850371,0.21017605212816828,0.0,1.0,0.625
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.11904761904761904,0.045523156491628386,0.1252097999999999,0.0,0.1252097999999999,0.0,0.0,0.4502696666666666,0.1252097999999999,0.414809,0.8532546666666667,0.324545795543355,0.20723797052503437,1.0,0.0,0.0,0.0,1.0,0.6666666666666664,0.2115127510781072,0.51496825,0.51496825,0.04904310000000002,0.0,0.0349382583333333,0.51496825,0.5449513888888888,0.012726729580929144,0.0793676384017325,0.5811403333333334,0.2337658309955081,0.0,0.0,0.0,1.0,0.78125
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.14285714285714285,0.045523156491628386,0.4560040833333333,0.0,0.4560040833333333,0.0,0.0,0.2533580833333334,0.4560040833333333,0.4996353333333332,0.6959426566666665,0.26648267388284846,0.20463563536753482,1.0,0.0875,0.0,0.0,0.8181818333333334,0.0,0.3148011972380381,0.4543133333333333,0.4543133333333333,0.0,0.0,0.2956866666666667,0.4543133333333333,0.7086820833333333,0.2447830576364826,0.1521089162176183,0.75,0.32690762106991617,0.20977636228409854,0.4366605282803187,0.0,1.0,0.7375
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.16666666666666666,0.047888001701993047,0.3050745454545455,0.008260636709622573,0.2983405454545454,0.0,0.0,0.3140322727272727,0.2983405454545454,0.7082731818181819,0.6340425454545455,0.276550068476011,0.2026271956894795,1.0,0.0,0.19999999999999998,0.0,0.0,0.3636363636363636,0.14384138150503517,0.1435500454545454,0.1374415454545454,0.02371538181818161,0.05050499999999912,0.3171039090909091,0.1374415454545454,0.31695257575757574,0.3766726129285158,0.005587405482230697,0.4545454545454545,0.17710967328104532,0.513997488615878,0.3599357557094548,0.0,1.0,0.625
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.19047619047619047,0.13054865266922988,0.4388083333333333,0.0174712414552391,0.395345125,0.0,0.03455941078762721,0.2987058333333333,0.395345125,0.61446425,0.7824692500000001,0.30378841061926337,0.20585066174886238,1.0,0.0,0.7333333333333334,0.0,0.0,0.3333333333333332,0.21907126000242952,0.65,0.65,0.0,0.0,0.0166666666666666,0.65,0.6216937499999999,0.004799634372175356,0.17750653601630592,0.6666666666666666,0.31199237887002407,0.2968187216835164,0.21795955517840682,0.0,1.0,0.4375
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.21428571428571427,0.18556647907040782,0.29216925,0.01182893406567565,0.2825263333333333,0.0,0.0,0.3277404166666667,0.2825263333333333,0.73058875,0.7279830416666667,0.32108300880006746,0.20528455874620738,1.0,0.0,0.55,0.5,0.5029761916666667,0.0,0.1576937141523861,0.4002380833333334,0.39690475,0.03999999999999962,0.0,0.4364285833333333,0.39690475,0.7038452777777777,0.3419959021743921,0.11294192317749903,0.8333333333333334,0.51520496660979,0.3145536011527101,0.39454398059045137,0.0,1.0,0.3125
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.23809523809523808,0.2503773607039561,0.4522153333333333,0.024368998733427988,0.3926673583333333,0.05936911571697551,0.0,0.3825862583333333,0.3926673583333333,0.527555175,0.6799996116666667,0.2853562042980409,0.20585976292241062,1.0,0.0,0.0,0.0,1.0,0.0,0.4109053305799287,0.940474,0.940474,0.0,0.0,0.0386864166666666,0.940474,0.9390798611111113,0.011714863723183892,0.12422517778839792,1.0,0.5363268757105816,0.4593860264932487,0.2432941045246176,0.0,1.0,0.3125
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.26190476190476186,0.2665000694228137,0.46019755,0.019627265952520415,0.4396521,0.006800462345762667,0.0,0.26974017,0.4396521,0.5393624100000001,0.41750691800000006,0.2744066689052205,0.20291396991569052,1.0,0.11,0.22000000000000003,0.0,0.8523809999999999,0.0,0.6030831233451425,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00858928622268207,1.0,0.3514473074920315,0.5601811208973622,0.24815480981208662,0.0,1.0,0.3485576923076923
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.2857142857142857,0.2895360005584174,0.2305829999999999,0.0,0.1943510833333333,0.05420668690811185,0.0,0.3698761666666666,0.1943510833333333,0.7076745833333332,0.7133188916666668,0.30525074460094653,0.20445081876733393,1.0,0.0,0.55,0.0,0.0,0.3333333333333332,0.2985128979421491,0.75,0.75,0.0,0.0,0.0,0.75,0.75,0.0,0.006313552583424019,0.7481884166666667,0.4050584824166115,0.44260270173980965,0.36497547561558813,0.0,1.0,0.125
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.30952380952380953,0.34562963398740193,0.3777755833333334,0.008518775217714342,0.3708311083333334,0.0,0.0,0.3336594166666667,0.3708311083333334,0.456000275,0.8563865,0.274346468402444,0.2071552562939932,1.0,0.0,0.18333333333333326,0.0,0.0,0.0,0.42625072978622625,0.9019324166666666,0.9019324166666666,0.0,0.0,0.0491093333333333,0.9019324166666666,0.97007,0.027642860528409956,0.046022455264050764,1.0,0.43978600491048375,0.15632767484519725,0.2575934463612929,0.0,1.0,0.25
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.3333333333333333,0.3641852519330271,0.3000551818181818,0.016269286088868577,0.2693100454545454,0.0,0.02196459148850704,0.3665375454545455,0.2693100454545454,0.599419090909091,0.4777129600000001,0.3505786570560234,0.20312066230627515,1.0,0.0,0.0,0.0,0.0,0.0,0.038196494760973206,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0014197381673550125,0.1818181818181818,0.10565843788231771,0.2236220727757489,0.12561906110126703,0.0,1.0,0.25
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.3571428571428571,0.3978898382801539,0.4362067166666667,0.014913512248129488,0.4240493416666666,0.0,0.0,0.378753375,0.4240493416666666,0.4539523333333333,0.7935379166666668,0.25735062618614807,0.20365418100678406,1.0,0.0,0.18333333333333326,0.5,0.7403845833333333,0.0,0.07478142870139394,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,0.41666666666666663,0.0,0.003234240401986622,0.4166666666666667,0.31842143946369056,0.24154621837605872,0.24918418512556711,0.0,1.0,0.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.38095238095238093,0.40970840842465545,0.1905789166666666,0.0,0.1905789166666666,0.0,0.0,0.2797892916666667,0.1905789166666666,0.8210180833333333,1.0,0.3666860304791811,0.20667154757109335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08842355674587421,0.21506394273949908,0.0,1.0,0.0
