[control]player_id,Time_Index,playerStanding,playerScore,playerSpeed,playerIsGrounded,playerIsMidAir,playerIsLooping,playerIsCrashing,playerIsOffRoad,playerGasPedal,playerSteering,playerLap,playerDistanceToWayPoint,playerDeltaDistance,playerDeltaRotation,playerRespawn,visibleBotCount,botStanding,botScore,botSpeed,botIsGrounded,botIsLooping,botIsOffRoad,botIsCrashing,botGasPedal,botSteering,botLap,botDistanceToWayPoint,botDeltaDistance,botDeltaRotation,botPlayerDistance,botRespawn,visibleLoopCount,Cluster,[output]arousal
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0,-0.8888889166666667,0.0,0.0865680583333333,1.0,0.0,0.0,0.0,0.0,0.0249782499999999,0.0,0.0,205.24208333333337,0.0011574180833333,5.840724999999999e-05,0.0,2.0,-0.9305555833333332,0.0,0.0790907333333333,1.0,0.0,0.0,0.0,0.0166666666666666,0.0138889166666666,0.0,191.0486666666667,0.0011135549166666,0.0004196166666666,20.84680833333333,0.0,1.0,3.0,0.6923076923076924
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1,2.7115383333333334,0.0,40.42329166666666,1.0,0.0,0.0,0.0179182,0.0,1.0,0.2009284666666666,0.0,156.53150000000002,0.7128451666666665,0.3858987958333333,0.0,2.406989166666667,2.1247975,0.0,35.24953416666667,1.0,0.0,0.0,0.00185185,0.6746248333333332,0.2578824916666667,0.0,153.3785,0.6218156666666667,0.3708763095833334,13.1353225,0.0,1.0,3.0,0.7264957264957266
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2,2.0,0.0,27.2477,1.0,0.0,0.0,0.0394385,0.0,0.9416013636363636,-0.246448,0.0,56.86004545454546,0.4310940909090909,0.5266785454545454,0.0,1.933489090909091,2.9065027272727275,0.0,28.37104545454545,1.0,0.0,0.0,0.0195521454545454,0.5569083636363636,-0.2794200909090908,0.0,62.94114545454545,0.4526606363636363,0.5897796363636364,8.7323,0.0,0.0909090909090909,3.0,0.7948717948717949
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,3,2.069281666666667,0.4944444166666666,11.734136666666666,1.0,0.0,0.0,0.0104575166666666,0.1960784166666666,-0.476553625,0.1478035833333333,0.0,93.60042500000002,0.1845360833333333,0.30241345,0.0,2.2724466666666667,2.666575833333334,0.4588839833333333,12.746108333333334,1.0,0.0,0.1422865,0.0049019583333333,0.0849393166666666,0.1364518749999999,0.0,89.40090833333335,0.1989900833333333,0.5440694166666666,5.9301825,0.0,0.0,3.0,0.8290598290598292
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,4,2.0,1.0,5.051965833333333,1.0,0.0,0.0,0.0,1.0,0.335445,-0.3922673333333333,0.0,159.70383333333334,0.0756624583333333,0.2522823083333333,0.0,2.0147058333333336,3.483108333333333,1.0,4.740731666666667,1.0,0.0,0.91819025,0.0,-0.0739077,0.3847193333333333,0.0,162.93766666666667,0.0725034083333333,0.1844185916666666,5.7035375,0.0,0.0,3.0,0.6752136752136753
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,5,2.1457218181818183,1.0,9.90075,1.0,0.0,0.0,0.0,0.4641148181818181,0.6250167272727274,-0.863241,0.0,145.91636363636363,0.1429340090909091,0.4944637272727272,0.0,0.9921042727272728,2.937400909090909,0.9090909090909092,6.368800909090909,0.9090909090909092,0.0,0.722488,0.005050509090909,0.4185653,-0.32608,0.0,136.81436363636365,0.0914076272727272,0.2343499909090909,5.51822,0.0,0.0,3.0,0.5726495726495727
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,6,4.0,1.0,21.23304916666667,1.0,0.0,0.0,0.0,0.8385416666666666,0.740749975,-0.118413575,0.0,120.89016666666664,0.3408256666666667,0.8186582833333335,0.0,0.8570115833333333,2.441666666666667,0.8333333333333334,29.33193333333333,0.8333333333333334,0.0,0.0,0.0427083083333333,0.5360416666666667,0.0255208333333333,0.0,73.63948333333333,0.477758,0.4765194108333334,29.43353333333334,0.0,0.0,3.0,0.6210826210826211
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,7,4.0,1.28125,40.955975,1.0,0.0,0.0,0.0,0.19866075,1.0,-0.3761294166666666,0.0,89.38925833333332,0.6823279166666668,0.6709814166666667,0.0,1.9305558333333328,2.529761666666667,1.638715,31.543816666666668,1.0,0.0,0.0,0.0,0.5286355833333333,-0.6297998333333333,0.0,121.72121666666663,0.5358901666666667,0.5801502733333331,40.89035833333333,0.0,0.27777775,3.0,0.6837606837606839
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,8,4.0,2.0,29.67265454545454,1.0,0.0,0.0,0.0,0.2954545454545454,0.7665555909090909,0.0815404545454545,0.0,148.8230909090909,0.5956414545454545,0.4743701090909091,0.0,1.45979,2.745738181818182,2.0,40.270818181818186,1.0,0.0,0.0,0.0101009999999999,0.652725,0.0446362545454545,0.0,94.19596363636364,0.8119765454545455,0.5664846094545454,56.549572727272725,0.0,0.0,3.0,0.7008547008547009
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,9,4.0,2.0,37.48011666666667,1.0,0.0,0.0,0.0,0.0,0.818256,-0.3287201916666666,0.0,57.68927333333335,0.6450731666666667,0.8430924416666666,0.0,0.7514245833333334,1.6822916666666667,1.75,23.782216666666667,0.6666666666666666,0.0,0.0,0.0,0.4097221666666666,-0.281250025,0.0,48.447025,0.4483345833333332,0.3534381416666667,37.888533333333335,0.0,0.0,3.0,0.6410256410256411
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,10,4.0,3.111888181818182,48.42348181818181,1.0,0.0,0.0,0.0,0.0,0.834813290909091,0.2448660909090909,0.0,92.97357272727272,0.9140888181818184,0.8360399545454544,0.0,1.49053,2.7446527272727272,3.466666363636364,40.80352727272728,1.0,0.0,0.0,0.006993009090909,0.689935818181818,0.2332022727272727,0.0,183.13640909090907,0.7830257272727272,0.4289696899999999,40.99364545454546,0.0,0.1637529090909091,3.0,0.6196581196581198
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,11,4.0,4.0,47.60515833333333,1.0,0.0,0.0,0.0,0.0,1.0,-0.0250060791666666,0.0,285.7513333333334,0.9185930833333332,0.0789567408333333,0.0,1.6068375,2.600000833333333,4.0,39.777625,1.0,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,262.7704166666666,0.7558350833333334,0.0099174470833333,24.397666666666662,0.0,0.11309525,3.0,0.8034188034188036
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,12,3.3818181818181823,4.0,54.05065454545454,1.0,0.0,0.0,0.0053475909090909,0.0,1.0,0.092692909090909,0.0,130.63061818181816,0.9420166363636362,0.5293260454545453,0.0,1.1305384545454549,2.054354545454545,4.033058181818182,48.689690909090906,1.0,0.0,0.0,0.0,0.7724124545454546,0.0046241181818181,0.0,119.44219999999996,0.8605219090909092,0.1296543987272727,19.08209727272727,0.0,0.732197,3.0,1.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,13,2.261905,4.6277775,57.79188333333334,1.0,0.0,0.0,0.0059523833333333,0.0,0.9047816333333332,-0.1363722083333333,0.0,82.238225,0.9629736666666666,0.1980667341666666,0.0,1.6902775,3.3233466666666662,4.595644166666666,48.324233333333325,1.0,0.0,0.0,0.0059523833333333,0.76177075,-0.0145459166666666,0.0,87.74385000000001,0.8083736666666668,0.1240110196666666,12.85846,0.0,0.428125,3.0,0.9846153846153848
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,14,2.0,5.5,44.496941666666665,1.0,0.0,0.0,0.0,0.0,0.898620925,-0.5560439083333334,0.0,97.0994,0.7283849166666666,0.82292085,0.0,0.3789529166666667,1.5326083333333334,2.6666666666666665,19.11325,0.5,0.0,0.0,0.0098039166666666,0.24055,-0.3986250833333333,0.0,45.51182500000001,0.29911475,0.4908614166666666,13.095616666666665,0.0,0.70370375,3.0,0.9544159544159544
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,15,2.0,6.0,78.52263636363637,1.0,0.0,0.5482455727272727,0.106622909090909,0.0,1.0,0.0095735454545454,0.0,71.73467272727272,1.2807887272727272,1.7322148909090906,0.0,1.1166954545454546,2.0,3.909090909090909,25.355927272727275,0.6363636363636364,0.0,0.0,0.006493509090909,0.465368,-0.1093074181818181,0.0,92.97263636363635,0.4783529090909091,0.2062945407272727,51.42707272727273,0.0,0.4902465545454545,3.0,0.8974358974358976
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,16,2.0,6.858974166666667,42.41224166666667,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.1114366666666666,0.0,209.47965,0.7847737500000002,0.2085286458333334,0.0,1.7111116666666666,1.67261,7.042441666666668,53.61555833333333,0.9214385,0.0,0.1543523333333333,0.0089285833333333,0.7230470833333333,0.1154594666666666,0.1007751666666666,130.66474999999997,0.9736879166666664,0.3002564103333333,149.08411666666666,0.0,1.0,3.0,0.421911421911422
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,17,2.0,7.0,58.78356666666667,1.0,0.0,0.0,0.0,0.0,1.0,-0.1298118833333333,0.0,114.6458,1.0367872499999995,0.2082433958333333,0.0,2.0095241666666666,2.859969166666667,7.224593333333334,35.791250000000005,1.0,0.0,0.0541666666666666,0.002777775,0.64530075,-0.0427539999999999,0.2245932416666667,179.2705,0.6299312499999999,0.4576442366666667,127.94609166666667,0.0,1.0,3.0,0.0170940170940171
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,18,2.0,7.933333636363637,60.15045454545455,1.0,0.0,0.0,0.005050509090909,0.1565656363636363,1.0,0.2393967272727273,0.9333333636363637,107.07478181818182,0.962190090909091,0.4220753027272728,0.0,0.9727272727272728,1.475551818181818,3.227960909090909,21.021227272727277,0.4545454545454545,0.0,0.0,0.0055096454545454,0.3214783636363637,-0.1053948818181818,0.0461432181818181,50.14732727272727,0.3616822727272727,0.0992587818181818,66.44481818181818,0.0,0.4652406363636363,3.0,0.0256410256410256
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,19,2.0,8.102940833333333,15.670257499999998,0.8874268333333334,0.1125731666666666,0.0,0.0,0.8353435,1.0,-0.2359187916666666,1.0,53.76595833333334,0.2317743916666666,0.26213329525,0.0,1.4930556666666668,2.7971425,6.684524166666667,30.870575,0.8333333333333334,0.0,0.07425925,0.0,0.4846575833333333,0.1822323333333333,0.8333333333333334,97.842825,0.45065825,0.5393263333333334,75.6748,0.0,0.34722225,3.0,0.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,20,2.0,9.0,42.67356666666666,1.0,0.0,0.0,0.0,0.0,0.8757786666666667,-0.0225323833333332,1.0,124.10165,0.653582,0.6681751666666665,0.0,1.1091504166666668,2.004179166666667,6.505543333333333,24.016566666666662,0.75,0.0,0.0,0.0,0.3826508333333333,-0.5433728333333333,0.75,57.2707325,0.3847455833333333,0.7346783333333334,85.13839166666666,0.0,0.109375,3.0,0.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,21,2.0,9.540107272727273,38.67901818181818,1.0,0.0,0.0,0.0,0.2228535454545454,0.963798909090909,-0.3955814209090909,1.0,100.27187272727274,0.6208454545454546,0.6704047427272729,0.0,1.1063572727272728,1.69596,9.677272727272728,37.20640909090909,1.0,0.0,0.0,0.0,0.6064260909090909,-0.3693478181818182,1.0,80.03886363636364,0.5918995454545454,0.6043166363636364,115.924,0.0,0.0,3.0,0.0341880341880341
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,22,2.0,10.211541666666667,47.42830833333333,1.0,0.0,0.0,0.0,0.1633597999999999,0.960809,-0.2941741,1.0,70.10499166666666,0.7666251666666667,0.7840981666666665,0.0,0.9526799166666668,1.4173616666666666,7.631597500000001,27.774225,0.75,0.0,0.0,0.0,0.4143559166666666,-0.1932310833333333,0.75,37.696155833333336,0.4862231666666666,0.5659013666666667,80.05248333333333,0.0,0.0,3.0,0.1623931623931624
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,23,2.0,11.392858333333333,49.591841666666674,1.0,0.0,0.0,0.0059523833333333,0.0,1.0,0.2640383690833333,1.0,166.6934916666667,0.8811033333333335,0.8856154166666665,0.0,0.9487179166666668,1.0,11.828125,39.03530833333333,1.0,0.0,0.0,0.0,0.7504166666666667,0.1239583333333333,1.0,272.121925,0.6954526666666667,0.17966427975,55.66101666666666,0.0,0.0,3.0,0.2735042735042735
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,24,2.0,12.0,45.75327272727273,1.0,0.0,0.0,0.006493509090909,0.0,1.0,-0.0155286727272727,1.0,257.5559090909091,0.8294184545454546,0.14085604,0.0,0.6623376363636364,0.7272727272727273,8.727272727272727,34.525572727272724,0.7272727272727273,0.0,0.0,0.0,0.5818181818181818,0.0,0.7272727272727273,145.60390909090913,0.6327649090909091,0.0004813672727272,29.319900000000004,0.0,0.2662337272727272,3.0,0.2991452991452992
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,25,1.8611108333333333,12.027775,62.88935,1.0,0.0,0.0,0.0333333083333333,0.0,1.0,0.0012783883333333,1.0,98.095925,1.1133975,0.1576365966666666,0.0,0.6924603333333333,1.0,10.0,39.20433333333333,0.8333333333333334,0.0,0.0,0.0175213416666666,0.6442858333333333,0.000396825,0.8333333333333334,58.244975,0.7021155833333333,0.0903151701666666,16.31252333333333,0.0,0.8126984166666666,3.0,0.3846153846153847
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,26,1.0,13.0,55.89244166666666,1.0,0.0,0.0,0.0,0.0,0.8535665833333334,-0.4609226583333333,1.0,76.93359166666667,0.8887678333333334,0.5436635333333333,0.0,0.6176470833333333,1.3333333333333333,8.651041666666666,33.425050000000006,0.6666666666666666,0.0,0.0,0.0,0.48527775,-0.1201388916666666,0.6666666666666666,78.590975,0.5394698333333334,0.1026502750833333,16.079908333333336,0.0,0.3258101666666667,3.0,0.4786324786324787
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,27,1.0,13.971590909090908,52.73704545454545,1.0,0.0,0.0757575454545454,0.0,0.0,1.0,-0.2509362,1.0,129.47378181818183,0.9889845454545454,0.6357998727272727,0.0,0.3766233636363637,0.9090909090909092,6.363636363636363,15.33819090909091,0.4545454545454545,0.0,0.0,0.0,0.32331,-0.1008158181818181,0.4545454545454545,72.88154545454546,0.3061362727272727,0.2766127272727273,29.67090909090909,0.0,0.939393909090909,3.0,0.5726495726495727
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,28,1.0,14.45,81.49182499999999,0.8318452500000001,0.16815475,0.46428575,0.078014425,0.3137255,1.0,0.3028192499999999,1.0,136.02589166666667,1.2690269166666666,1.9684401916666667,0.0,0.09803925,0.3333333333333333,2.333333333333333,6.787658333333333,0.1666666666666666,0.0,0.0,0.0,0.1333333333333333,0.0,0.1666666666666666,22.7985,0.1347259166666666,0.0220699,15.404675,0.0,0.2522321666666666,3.0,0.6627816627816628
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,29,1.0,15.0,40.23736363636363,1.0,0.0,0.0,0.0,0.3030302727272727,1.0,-0.1367077818181818,1.0,176.2518181818182,0.6957042727272726,0.2170449181818182,0.0,0.8376623636363636,1.818181818181818,13.506490909090909,37.86148181818182,0.7030302727272727,0.0,0.3734848181818181,0.0,0.546342,0.1129329636363636,0.9090909090909092,193.5127,0.6904901818181818,0.8030562727272726,75.88715454545455,0.0,1.0,3.0,0.52991452991453
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,30,1.0,15.45,62.48581666666667,1.0,0.0,0.0,0.0,0.0,0.8262360083333333,0.216572375,1.45,97.40174166666668,1.0852351666666666,0.3492485083333334,0.0,0.9558823333333332,2.0,15.0,42.31941666666667,1.0,0.0,0.0,0.0,0.76234125,-0.0941468833333333,1.0,166.07541666666668,0.7232550833333334,0.1840484361666666,153.70991666666666,0.0,0.9901960833333332,3.0,0.3931623931623932
